instant_hour,dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,instant_day,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,rental_category,temp_category
3275,2011-05-21,Summer,0,5,8,0,6,0,Clear,0.56,0.5303,0.68,0.2836,29,97,126,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3276,2011-05-21,Summer,0,5,9,0,6,0,Clear,0.6,0.6061,0.64,0.2239,60,165,225,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3277,2011-05-21,Summer,0,5,10,0,6,0,Clear,0.62,0.6061,0.61,0.1045,122,201,323,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3278,2011-05-21,Summer,0,5,11,0,6,0,Clear,0.64,0.6212,0.53,0.1343,173,245,418,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3279,2011-05-21,Summer,0,5,12,0,6,0,Clear,0.66,0.6212,0.5,0.194,222,271,493,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3280,2011-05-21,Summer,0,5,13,0,6,0,Clear,0.7,0.6364,0.45,0.194,191,271,462,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3281,2011-05-21,Summer,0,5,14,0,6,0,Clear,0.72,0.6515,0.42,0.194,187,269,456,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3282,2011-05-21,Summer,0,5,15,0,6,0,Clear,0.72,0.6515,0.45,0.2537,232,274,506,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3283,2011-05-21,Summer,0,5,16,0,6,0,Mist,0.72,0.6515,0.39,0.2537,204,267,471,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3284,2011-05-21,Summer,0,5,17,0,6,0,Mist,0.72,0.6515,0.42,0.1642,191,253,444,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3285,2011-05-21,Summer,0,5,18,0,6,0,Mist,0.7,0.6364,0.45,0.1642,191,253,444,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3286,2011-05-21,Summer,0,5,19,0,6,0,Clear,0.68,0.6364,0.47,0.1642,117,184,301,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3287,2011-05-21,Summer,0,5,20,0,6,0,Clear,0.62,0.6061,0.61,0.194,84,164,248,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3288,2011-05-21,Summer,0,5,21,0,6,0,Clear,0.62,0.6061,0.61,0.1045,77,150,227,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3289,2011-05-21,Summer,0,5,22,0,6,0,Clear,0.6,0.5909,0.69,0.1343,78,126,204,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3290,2011-05-21,Summer,0,5,23,0,6,0,Clear,0.58,0.5455,0.78,0.0896,42,103,145,141,2,0,5,0,6,0,0,0.6025,0.571975,0.626667,0.12065,2258,3547,5805,Tinggi,Panas
3291,2011-05-22,Summer,0,5,0,0,0,0,Clear,0.54,0.5152,0.88,0.1642,31,100,131,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3292,2011-05-22,Summer,0,5,1,0,0,0,Clear,0.52,0.5,0.94,0.1343,17,81,98,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3293,2011-05-22,Summer,0,5,2,0,0,0,Clear,0.52,0.5,0.94,0.1045,18,50,68,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3294,2011-05-22,Summer,0,5,3,0,0,0,Clear,0.5,0.4848,1.0,0.1045,10,23,33,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3295,2011-05-22,Summer,0,5,4,0,0,0,Clear,0.5,0.4848,1.0,0.194,3,9,12,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3296,2011-05-22,Summer,0,5,5,0,0,0,Clear,0.5,0.4848,1.0,0.1045,1,5,6,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3297,2011-05-22,Summer,0,5,6,0,0,0,Clear,0.52,0.5,0.94,0.1045,5,13,18,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3298,2011-05-22,Summer,0,5,7,0,0,0,Clear,0.54,0.5152,0.88,0.1045,13,27,40,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3299,2011-05-22,Summer,0,5,8,0,0,0,Clear,0.6,0.5909,0.73,0.0896,29,65,94,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3300,2011-05-22,Summer,0,5,9,0,0,0,Clear,0.62,0.6061,0.69,0.1045,59,130,189,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3301,2011-05-22,Summer,0,5,10,0,0,0,Clear,0.64,0.6061,0.65,0.1343,135,170,305,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3302,2011-05-22,Summer,0,5,11,0,0,0,Clear,0.7,0.6515,0.54,0.194,164,209,373,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3303,2011-05-22,Summer,0,5,12,0,0,0,Mist,0.72,0.6667,0.51,0.194,146,255,401,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3304,2011-05-22,Summer,0,5,13,0,0,0,Mist,0.66,0.6212,0.54,0.2239,180,275,455,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3305,2011-05-22,Summer,0,5,14,0,0,0,Light Rain,0.62,0.6061,0.69,0.194,125,191,316,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3306,2011-05-22,Summer,0,5,15,0,0,0,Mist,0.66,0.6212,0.61,0.1642,110,221,331,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3307,2011-05-22,Summer,0,5,16,0,0,0,Clear,0.68,0.6364,0.61,0.1343,72,201,273,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3308,2011-05-22,Summer,0,5,17,0,0,0,Clear,0.7,0.6515,0.58,0.2537,93,213,306,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3309,2011-05-22,Summer,0,5,18,0,0,0,Clear,0.66,0.6212,0.61,0.2239,120,238,358,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3310,2011-05-22,Summer,0,5,19,0,0,0,Clear,0.66,0.6212,0.61,0.194,107,193,300,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3311,2011-05-22,Summer,0,5,20,0,0,0,Clear,0.64,0.6061,0.65,0.1642,57,174,231,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3312,2011-05-22,Summer,0,5,21,0,0,0,Clear,0.62,0.5909,0.73,0.194,27,109,136,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3313,2011-05-22,Summer,0,5,22,0,0,0,Clear,0.6,0.5606,0.83,0.1343,35,86,121,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3314,2011-05-22,Summer,0,5,23,0,0,0,Mist,0.58,0.5455,0.83,0.1343,19,46,65,142,2,0,5,0,0,0,0,0.604167,0.5745,0.749583,0.148008,1576,3084,4660,Sedang,Panas
3315,2011-05-23,Summer,0,5,0,0,1,1,Mist,0.56,0.5303,0.88,0.1343,23,18,41,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3316,2011-05-23,Summer,0,5,1,0,1,1,Clear,0.56,0.5303,0.88,0.1045,4,5,9,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3317,2011-05-23,Summer,0,5,2,0,1,1,Light Rain,0.56,0.5303,0.88,0.1642,2,3,5,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3318,2011-05-23,Summer,0,5,3,0,1,1,Light Rain,0.54,0.5152,0.94,0.1642,0,4,4,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3319,2011-05-23,Summer,0,5,4,0,1,1,Mist,0.54,0.5152,0.94,0.194,2,2,4,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3320,2011-05-23,Summer,0,5,5,0,1,1,Mist,0.54,0.5152,0.94,0.194,0,11,11,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3321,2011-05-23,Summer,0,5,6,0,1,1,Mist,0.54,0.5152,1.0,0.194,4,92,96,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3322,2011-05-23,Summer,0,5,7,0,1,1,Mist,0.56,0.5303,0.94,0.1045,13,223,236,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3323,2011-05-23,Summer,0,5,8,0,1,1,Clear,0.6,0.5455,0.88,0.194,50,359,409,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3324,2011-05-23,Summer,0,5,9,0,1,1,Clear,0.6,0.5455,0.88,0.2239,36,131,167,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3325,2011-05-23,Summer,0,5,10,0,1,1,Clear,0.66,0.6212,0.74,0.2985,49,72,121,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3326,2011-05-23,Summer,0,5,11,0,1,1,Clear,0.68,0.6364,0.69,0.3881,73,107,180,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3327,2011-05-23,Summer,0,5,12,0,1,1,Clear,0.68,0.6364,0.69,0.3881,65,139,204,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3328,2011-05-23,Summer,0,5,13,0,1,1,Mist,0.74,0.6818,0.58,0.4179,49,155,204,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3329,2011-05-23,Summer,0,5,14,0,1,1,Mist,0.72,0.6818,0.62,0.5224,57,130,187,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3330,2011-05-23,Summer,0,5,15,0,1,1,Mist,0.72,0.6818,0.62,0.4478,57,119,176,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3331,2011-05-23,Summer,0,5,16,0,1,1,Mist,0.72,0.6818,0.62,0.2985,56,223,279,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3332,2011-05-23,Summer,0,5,17,0,1,1,Light Rain,0.72,0.6818,0.7,0.3881,56,373,429,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3333,2011-05-23,Summer,0,5,18,0,1,1,Clear,0.7,0.6667,0.74,0.2836,68,385,453,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3334,2011-05-23,Summer,0,5,19,0,1,1,Clear,0.7,0.6667,0.74,0.2239,56,302,358,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3335,2011-05-23,Summer,0,5,20,0,1,1,Clear,0.64,0.5758,0.83,0.2239,39,271,310,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3336,2011-05-23,Summer,0,5,21,0,1,1,Clear,0.64,0.5758,0.89,0.2239,33,155,188,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3337,2011-05-23,Summer,0,5,22,0,1,1,Clear,0.62,0.5455,0.94,0.2239,25,106,131,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3338,2011-05-23,Summer,0,5,23,0,1,1,Mist,0.62,0.5606,0.88,0.194,19,53,72,143,2,0,5,0,1,1,2,0.631667,0.590296,0.81,0.233842,836,3438,4274,Sedang,Panas
3339,2011-05-24,Summer,0,5,0,0,2,1,Mist,0.6,0.5152,0.94,0.194,12,23,35,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3340,2011-05-24,Summer,0,5,1,0,2,1,Mist,0.6,0.5152,0.94,0.1642,6,9,15,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3341,2011-05-24,Summer,0,5,2,0,2,1,Mist,0.6,0.5152,0.94,0.194,2,8,10,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3342,2011-05-24,Summer,0,5,3,0,2,1,Mist,0.58,0.5455,0.94,0.1045,0,2,2,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3343,2011-05-24,Summer,0,5,4,0,2,1,Clear,0.6,0.5455,0.88,0.1045,1,3,4,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3344,2011-05-24,Summer,0,5,5,0,2,1,Mist,0.58,0.5455,0.94,0.2537,2,22,24,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3345,2011-05-24,Summer,0,5,6,0,2,1,Mist,0.58,0.5455,0.94,0.194,10,102,112,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3346,2011-05-24,Summer,0,5,7,0,2,1,Light Rain,0.64,0.5909,0.78,0.194,26,288,314,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3347,2011-05-24,Summer,0,5,8,0,2,1,Light Rain,0.62,0.5758,0.83,0.2239,31,403,434,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3348,2011-05-24,Summer,0,5,9,0,2,1,Mist,0.64,0.6061,0.73,0.194,27,111,138,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3349,2011-05-24,Summer,0,5,10,0,2,1,Clear,0.7,0.6515,0.61,0.3284,18,90,108,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3350,2011-05-24,Summer,0,5,11,0,2,1,Clear,0.74,0.6667,0.51,0.2239,33,142,175,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3351,2011-05-24,Summer,0,5,12,0,2,1,Clear,0.76,0.6818,0.45,0.3881,41,129,170,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3352,2011-05-24,Summer,0,5,13,0,2,1,Clear,0.78,0.697,0.46,0.2537,38,152,190,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3353,2011-05-24,Summer,0,5,14,0,2,1,Clear,0.78,0.697,0.46,0.2836,27,126,153,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3354,2011-05-24,Summer,0,5,15,0,2,1,Light Rain,0.74,0.6818,0.55,0.4179,59,129,188,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3355,2011-05-24,Summer,0,5,16,0,2,1,Clear,0.66,0.6212,0.69,0.194,52,225,277,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3356,2011-05-24,Summer,0,5,17,0,2,1,Clear,0.7,0.6515,0.61,0.1045,56,492,548,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3357,2011-05-24,Summer,0,5,18,0,2,1,Clear,0.7,0.6515,0.7,0.194,74,490,564,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3358,2011-05-24,Summer,0,5,19,0,2,1,Clear,0.66,0.6212,0.74,0.194,45,310,355,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3359,2011-05-24,Summer,0,5,20,0,2,1,Clear,0.66,0.6212,0.74,0.0896,39,241,280,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3360,2011-05-24,Summer,0,5,21,0,2,1,Clear,0.64,0.5909,0.78,0.0896,21,168,189,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3361,2011-05-24,Summer,0,5,22,0,2,1,Light Rain,0.62,0.5606,0.88,0.2239,26,115,141,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3362,2011-05-24,Summer,0,5,23,0,2,1,Light Rain,0.66,0.6212,0.74,0.1642,13,53,66,144,2,0,5,0,2,1,2,0.66,0.604813,0.740833,0.207092,659,3833,4492,Sedang,Panas
3363,2011-05-25,Summer,0,5,0,0,3,1,Light Rain,0.6,0.5606,0.83,0.2239,3,32,35,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3364,2011-05-25,Summer,0,5,1,0,3,1,Light Rain,0.58,0.5455,0.83,0.194,6,2,8,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3365,2011-05-25,Summer,0,5,2,0,3,1,Mist,0.56,0.5303,0.94,0.194,0,8,8,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3366,2011-05-25,Summer,0,5,3,0,3,1,Clear,0.54,0.5152,1.0,0.1343,0,9,9,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3367,2011-05-25,Summer,0,5,4,0,3,1,Clear,0.54,0.5152,1.0,0.1045,0,3,3,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3368,2011-05-25,Summer,0,5,5,0,3,1,Clear,0.56,0.5303,0.88,0.0896,2,23,25,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3369,2011-05-25,Summer,0,5,6,0,3,1,Clear,0.56,0.5303,0.94,0.0896,4,113,117,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3370,2011-05-25,Summer,0,5,7,0,3,1,Clear,0.62,0.5909,0.73,0.1343,29,284,313,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3371,2011-05-25,Summer,0,5,8,0,3,1,Clear,0.64,0.6061,0.69,0.2239,36,495,531,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3372,2011-05-25,Summer,0,5,9,0,3,1,Clear,0.68,0.6364,0.65,0.0896,27,207,234,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3373,2011-05-25,Summer,0,5,10,0,3,1,Clear,0.7,0.6515,0.61,0.0896,30,105,135,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3374,2011-05-25,Summer,0,5,11,0,3,1,Clear,0.74,0.6667,0.51,0.0896,36,104,140,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3375,2011-05-25,Summer,0,5,12,0,3,1,Clear,0.74,0.6818,0.55,0.1343,32,178,210,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3376,2011-05-25,Summer,0,5,13,0,3,1,Clear,0.74,0.6818,0.55,0.1343,39,163,202,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3377,2011-05-25,Summer,0,5,14,0,3,1,Clear,0.74,0.6818,0.55,0.1642,47,121,168,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3378,2011-05-25,Summer,0,5,15,0,3,1,Clear,0.76,0.697,0.52,0.2537,37,145,182,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3379,2011-05-25,Summer,0,5,16,0,3,1,Clear,0.74,0.6667,0.51,0.2836,61,238,299,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3380,2011-05-25,Summer,0,5,17,0,3,1,Clear,0.74,0.6667,0.51,0.2239,77,524,601,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3381,2011-05-25,Summer,0,5,18,0,3,1,Clear,0.72,0.6667,0.58,0.2239,66,451,517,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3382,2011-05-25,Summer,0,5,19,0,3,1,Clear,0.7,0.6515,0.61,0.1343,73,332,405,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3383,2011-05-25,Summer,0,5,20,0,3,1,Clear,0.7,0.6515,0.61,0.1642,56,284,340,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3384,2011-05-25,Summer,0,5,21,0,3,1,Clear,0.66,0.6212,0.69,0.1343,33,203,236,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3385,2011-05-25,Summer,0,5,22,0,3,1,Clear,0.66,0.6212,0.69,0.2537,34,140,174,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3386,2011-05-25,Summer,0,5,23,0,3,1,Clear,0.64,0.6061,0.73,0.1343,12,74,86,145,2,0,5,0,3,1,0,0.660833,0.615542,0.69625,0.154233,740,4238,4978,Sedang,Panas
3387,2011-05-26,Summer,0,5,0,0,4,1,Clear,0.64,0.6061,0.73,0.1343,11,34,45,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3388,2011-05-26,Summer,0,5,1,0,4,1,Clear,0.64,0.6061,0.73,0.1343,3,13,16,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3389,2011-05-26,Summer,0,5,2,0,4,1,Clear,0.62,0.5758,0.83,0.1045,7,7,14,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3390,2011-05-26,Summer,0,5,3,0,4,1,Clear,0.6,0.5455,0.88,0.0896,0,4,4,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3391,2011-05-26,Summer,0,5,4,0,4,1,Clear,0.6,0.5455,0.88,0.194,0,2,2,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3392,2011-05-26,Summer,0,5,5,0,4,1,Mist,0.6,0.5455,0.88,0.0896,2,25,27,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3393,2011-05-26,Summer,0,5,6,0,4,1,Mist,0.6,0.5,1.0,0.0896,4,94,98,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3394,2011-05-26,Summer,0,5,7,0,4,1,Mist,0.62,0.5455,0.94,0.2537,16,270,286,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3395,2011-05-26,Summer,0,5,8,0,4,1,Mist,0.66,0.6061,0.83,0.1642,31,458,489,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3396,2011-05-26,Summer,0,5,9,0,4,1,Clear,0.72,0.6818,0.7,0.1642,22,194,216,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3397,2011-05-26,Summer,0,5,10,0,4,1,Clear,0.7,0.6667,0.74,0.2836,49,94,143,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3398,2011-05-26,Summer,0,5,11,0,4,1,Clear,0.74,0.697,0.66,0.2239,36,124,160,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3399,2011-05-26,Summer,0,5,12,0,4,1,Clear,0.78,0.7424,0.59,0.3284,53,141,194,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3400,2011-05-26,Summer,0,5,13,0,4,1,Clear,0.82,0.7727,0.52,0.2836,52,145,197,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3401,2011-05-26,Summer,0,5,14,0,4,1,Clear,0.82,0.7727,0.52,0.2836,44,145,189,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3402,2011-05-26,Summer,0,5,15,0,4,1,Mist,0.82,0.7576,0.46,0.2836,40,101,141,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
3403,2011-05-26,Summer,0,5,16,0,4,1,Mist,0.8,0.7424,0.49,0.3582,58,233,291,146,2,0,5,0,4,1,0,0.708333,0.654688,0.6775,0.199642,758,3919,4677,Sedang,Panas
